095lower	095upper	050lower	050upper	median	name	drug_class	posterior	round_idx	status	round	round_mid_date
0.561187	0.704188	0.608613	0.658138	0.6329225	strata_mu_pred[9,1]	nnrti	TRUE	NA	susceptible	NA	NA
0.235917	0.59347	0.336745	0.464701	0.4089495	strata_mu_pred[9,2]	nnrti	TRUE	NA	intermediate/high	NA	NA
0.440864	1.02289	0.612528	0.817262	0.720091	within_round_rr[1]	nnrti	TRUE	1	NA	17	2015-11-03
0.562135	0.959028	0.672636	0.813106	0.7595885	within_round_rr[2]	nnrti	TRUE	2	NA	18	2017-07-17
0.794452	1.24125	0.929631	1.08365	1.014825	within_round_rr[3]	nnrti	TRUE	3	NA	19	2019-06-20
0.944406	1.31542	1.07376	1.19214	1.1348799999999999	within_round_rr[4]	nnrti	TRUE	4	NA	20	2022-03-04
0.351081	0.920928	0.524781	0.72538	0.6366295	within_round_rr_obs[1]	nnrti	TRUE	1	NA	17	2015-11-03
0.493826	0.897391	0.628256	0.771332	0.6975055	within_round_rr_obs[2]	nnrti	TRUE	2	NA	18	2017-07-17
0.743863	1.24958	0.877708	1.05427	0.9897885	within_round_rr_obs[3]	nnrti	TRUE	3	NA	19	2019-06-20
0.926341	1.39147	1.07497	1.22716	1.1553149999999999	within_round_rr_obs[4]	nnrti	TRUE	4	NA	20	2022-03-04
