095lower	095upper	050lower	050upper	median	name	drug_class	posterior	round_idx	status	round	round_mid_date
0.0181562	0.976939	0.497689	0.994304	0.5011025	strata_mu_pred[72,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0269382	0.987098	0.00158029	0.495002	0.494498	strata_mu_pred[8,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0188159	0.980076	0.00131596	0.491817	0.4914865	strata_mu_pred[8,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0201831	0.981815	0.00111814	0.493585	0.493353	strata_mu_pred[9,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0080013	0.968502	0.00281368	0.492713	0.491258	strata_mu_pred[9,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0694397	2.91571	0.543752	1.19903	0.9940985	within_round_rr[1]	nnrti	FALSE	1	NA	17	2015-11-03
0.0480486	3.1107	0.51777	1.17359	0.9967699999999999	within_round_rr[2]	nnrti	FALSE	2	NA	18	2017-07-17
0.0403148	2.92621	0.558321	1.19693	1.00065	within_round_rr[3]	nnrti	FALSE	3	NA	19	2019-06-20
0.0559615	2.99827	0.545315	1.17818	0.994826	within_round_rr[4]	nnrti	FALSE	4	NA	20	2022-03-04
0.0964928	2.67288	0.571874	1.17174	0.9953925	within_round_rr_obs[1]	nnrti	FALSE	1	NA	17	2015-11-03
0.09038	2.88307	0.565257	1.17782	1.0023300000000002	within_round_rr_obs[2]	nnrti	FALSE	2	NA	18	2017-07-17
0.0522604	2.56184	0.616435	1.20643	0.9974940000000001	within_round_rr_obs[3]	nnrti	FALSE	3	NA	19	2019-06-20
0.0929291	2.71819	0.602846	1.19203	0.9988785	within_round_rr_obs[4]	nnrti	FALSE	4	NA	20	2022-03-04
